returned;Order ID;row_id;order_id;order_date;ship_date;ship_mode;customer_id;customer_name;segment;country;city;state;postal_code;region;product_id;category;subcategory;product_name;sales;quantity;discount;profit;person;region_1
Yes    ;CA-2018-157280;8965;CA-2018-157280;2018/11/05 00:00:00.000;2018/11/07 00:00:00.000;First Class   ;LW-17125;Liz Willingham        ;Consumer   ;United States;Virginia Beach   ;Virginia            ;23464;South  ;FUR-FU-10003806;Furniture      ;Furnishings;"Tenex Chairmat w/ Average Lip, 45"" x 53""                                                                                       ";756,8;5;0,0;75.68;Cassandra Brandow;South  
Yes    ;CA-2018-157280;8963;CA-2018-157280;2018/11/05 00:00:00.000;2018/11/07 00:00:00.000;First Class   ;LW-17125;Liz Willingham        ;Consumer   ;United States;Virginia Beach   ;Virginia            ;23464;South  ;FUR-FU-10004665;Furniture      ;Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray                                                                             ;273,96;2;0,0;71.2296;Cassandra Brandow;South  
Yes    ;CA-2018-157280;8964;CA-2018-157280;2018/11/05 00:00:00.000;2018/11/07 00:00:00.000;First Class   ;LW-17125;Liz Willingham        ;Consumer   ;United States;Virginia Beach   ;Virginia            ;23464;South  ;TEC-AC-10000057;Technology     ;Accessories;Microsoft Natural Ergonomic Keyboard 4000                                                                                      ;89,97;3;0,0;18.8937;Cassandra Brandow;South  
Yes    ;CA-2018-157280;8965;CA-2018-157280;2018/11/05 00:00:00.000;2018/11/07 00:00:00.000;First Class   ;LW-17125;Liz Willingham        ;Consumer   ;United States;Virginia Beach   ;Virginia            ;23464;South  ;FUR-FU-10003806;Furniture      ;Furnishings;"Tenex Chairmat w/ Average Lip, 45"" x 53""                                                                                       ";756,8;5;0,0;75.68;Cassandra Brandow;South  
Yes    ;CA-2018-157280;8963;CA-2018-157280;2018/11/05 00:00:00.000;2018/11/07 00:00:00.000;First Class   ;LW-17125;Liz Willingham        ;Consumer   ;United States;Virginia Beach   ;Virginia            ;23464;South  ;FUR-FU-10004665;Furniture      ;Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray                                                                             ;273,96;2;0,0;71.2296;Cassandra Brandow;South  
Yes    ;CA-2018-157280;8964;CA-2018-157280;2018/11/05 00:00:00.000;2018/11/07 00:00:00.000;First Class   ;LW-17125;Liz Willingham        ;Consumer   ;United States;Virginia Beach   ;Virginia            ;23464;South  ;TEC-AC-10000057;Technology     ;Accessories;Microsoft Natural Ergonomic Keyboard 4000                                                                                      ;89,97;3;0,0;18.8937;Cassandra Brandow;South  
Yes    ;CA-2018-157280;8965;CA-2018-157280;2018/11/05 00:00:00.000;2018/11/07 00:00:00.000;First Class   ;LW-17125;Liz Willingham        ;Consumer   ;United States;Virginia Beach   ;Virginia            ;23464;South  ;FUR-FU-10003806;Furniture      ;Furnishings;"Tenex Chairmat w/ Average Lip, 45"" x 53""                                                                                       ";756,8;5;0,0;75.68;Cassandra Brandow;South  
Yes    ;CA-2018-159023;8942;CA-2018-159023;2018/11/03 00:00:00.000;2018/11/05 00:00:00.000;First Class   ;NW-18400;Natalie Webber        ;Consumer   ;United States;Portland         ;Oregon              ;97206;West   ;OFF-BI-10002813;Office Supplies;Binders    ;Avery Reinforcements for Hole-Punch Pages                                                                                      ;4,158;7;0,7;-3.465;Anna Andreadi    ;West   
Yes    ;CA-2018-159023;8943;CA-2018-159023;2018/11/03 00:00:00.000;2018/11/05 00:00:00.000;First Class   ;NW-18400;Natalie Webber        ;Consumer   ;United States;Portland         ;Oregon              ;97206;West   ;TEC-MA-10003337;Technology     ;Machines   ;Okidata B401 Printer                                                                                                           ;179,991;3;0,7;-251.9874;Anna Andreadi    ;West   
Yes    ;CA-2018-159023;8942;CA-2018-159023;2018/11/03 00:00:00.000;2018/11/05 00:00:00.000;First Class   ;NW-18400;Natalie Webber        ;Consumer   ;United States;Portland         ;Oregon              ;97206;West   ;OFF-BI-10002813;Office Supplies;Binders    ;Avery Reinforcements for Hole-Punch Pages                                                                                      ;4,158;7;0,7;-3.465;Anna Andreadi    ;West   
Yes    ;CA-2018-159023;8943;CA-2018-159023;2018/11/03 00:00:00.000;2018/11/05 00:00:00.000;First Class   ;NW-18400;Natalie Webber        ;Consumer   ;United States;Portland         ;Oregon              ;97206;West   ;TEC-MA-10003337;Technology     ;Machines   ;Okidata B401 Printer                                                                                                           ;179,991;3;0,7;-251.9874;Anna Andreadi    ;West   
Yes    ;CA-2018-159212;1401;CA-2018-159212;2018/11/01 00:00:00.000;2018/11/05 00:00:00.000;Standard Class;KM-16375;Katherine Murray      ;Home Office;United States;Salem            ;Virginia            ;24153;South  ;TEC-PH-10003988;Technology     ;Phones     ;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite                             ;21,8;2;0,0;6.104;Cassandra Brandow;South  
Yes    ;CA-2018-159212;1402;CA-2018-159212;2018/11/01 00:00:00.000;2018/11/05 00:00:00.000;Standard Class;KM-16375;Katherine Murray      ;Home Office;United States;Salem            ;Virginia            ;24153;South  ;OFF-EN-10002230;Office Supplies;Envelopes  ;Airmail Envelopes                                                                                                              ;251,79;3;0,0;118.3413;Cassandra Brandow;South  
Yes    ;CA-2018-159212;1401;CA-2018-159212;2018/11/01 00:00:00.000;2018/11/05 00:00:00.000;Standard Class;KM-16375;Katherine Murray      ;Home Office;United States;Salem            ;Virginia            ;24153;South  ;TEC-PH-10003988;Technology     ;Phones     ;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite                             ;21,8;2;0,0;6.104;Cassandra Brandow;South  
Yes    ;CA-2018-159212;1402;CA-2018-159212;2018/11/01 00:00:00.000;2018/11/05 00:00:00.000;Standard Class;KM-16375;Katherine Murray      ;Home Office;United States;Salem            ;Virginia            ;24153;South  ;OFF-EN-10002230;Office Supplies;Envelopes  ;Airmail Envelopes                                                                                                              ;251,79;3;0,0;118.3413;Cassandra Brandow;South  
Yes    ;CA-2018-159345;1552;CA-2018-159345;2018/06/17 00:00:00.000;2018/06/22 00:00:00.000;Standard Class;IG-15085;Ivan Gibson           ;Consumer   ;United States;San Diego        ;California          ;92024;West   ;OFF-PA-10000806;Office Supplies;Paper      ;Xerox 1934                                                                                                                     ;111,96;2;0,0;54.8604;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9707;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;FUR-CH-10004626;Furniture      ;Chairs     ;Office Star Flex Back Scooter Chair with Aluminum Finish Frame                                                                 ;242,136;3;0,2;12.1068;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9708;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;OFF-AR-10000390;Office Supplies;Art        ;Newell Chalk Holder                                                                                                            ;12,39;3;0,0;5.6994;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9709;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;FUR-FU-10003731;Furniture      ;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Oak                                                                       ;19,96;2;0,0;5.5888;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9710;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;OFF-ST-10002743;Office Supplies;Storage    ;SAFCO Boltless Steel Shelving                                                                                                  ;340,92;3;0,0;3.40919999999998;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9707;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;FUR-CH-10004626;Furniture      ;Chairs     ;Office Star Flex Back Scooter Chair with Aluminum Finish Frame                                                                 ;242,136;3;0,2;12.1068;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9708;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;OFF-AR-10000390;Office Supplies;Art        ;Newell Chalk Holder                                                                                                            ;12,39;3;0,0;5.6994;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9709;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;FUR-FU-10003731;Furniture      ;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Oak                                                                       ;19,96;2;0,0;5.5888;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9710;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;OFF-ST-10002743;Office Supplies;Storage    ;SAFCO Boltless Steel Shelving                                                                                                  ;340,92;3;0,0;3.40919999999998;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9707;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;FUR-CH-10004626;Furniture      ;Chairs     ;Office Star Flex Back Scooter Chair with Aluminum Finish Frame                                                                 ;242,136;3;0,2;12.1068;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9708;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;OFF-AR-10000390;Office Supplies;Art        ;Newell Chalk Holder                                                                                                            ;12,39;3;0,0;5.6994;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9709;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;FUR-FU-10003731;Furniture      ;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Oak                                                                       ;19,96;2;0,0;5.5888;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9710;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;OFF-ST-10002743;Office Supplies;Storage    ;SAFCO Boltless Steel Shelving                                                                                                  ;340,92;3;0,0;3.40919999999998;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9707;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;FUR-CH-10004626;Furniture      ;Chairs     ;Office Star Flex Back Scooter Chair with Aluminum Finish Frame                                                                 ;242,136;3;0,2;12.1068;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9708;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;OFF-AR-10000390;Office Supplies;Art        ;Newell Chalk Holder                                                                                                            ;12,39;3;0,0;5.6994;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9709;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;FUR-FU-10003731;Furniture      ;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Oak                                                                       ;19,96;2;0,0;5.5888;Anna Andreadi    ;West   
Yes    ;CA-2018-161746;9710;CA-2018-161746;2018/10/21 00:00:00.000;2018/10/27 00:00:00.000;Standard Class;CS-11950;Carlos Soltero        ;Consumer   ;United States;Los Angeles      ;California          ;90045;West   ;OFF-ST-10002743;Office Supplies;Storage    ;SAFCO Boltless Steel Shelving                                                                                                  ;340,92;3;0,0;3.40919999999998;Anna Andreadi    ;West   
